Namespace(corpus='mrda', mode='train', nclass=5, batch_size=4, batch_size_val=2, emb_batch=256, epochs=100, gpu='0,1', lr=0.0001, nlayer=1, chunk_size=350, dropout=0.5, speaker_info='none', topic_info='none', nfinetune=1, seed=0)
Tokenizing train....
Done
Tokenizing val....
Done
Tokenizing test....
Done
Done

Let's use 2 GPUs!
Initializing model....
********************Epoch: 1********************
Batch: 1/60	loss: 1.714	loss_act:1.714
Batch: 55/60	loss: 0.274	loss_act:0.274
Batch: 58/60	loss: 0.226	loss_act:0.226
Batch: 60/60	loss: 0.244	loss_act:0.244
Epoch 21	Train Loss: 0.241	Val Acc: 0.888	Test Acc: 0.906
Best Epoch: 15	Best Epoch Val Acc: 0.889	Best Epoch Test Acc: 0.907, Best Test Acc: 0.907

********************Epoch: 22********************
Batch: 1/60	loss: 0.178	loss_act:0.178
Batch: 4/60	loss: 0.266	loss_act:0.266
Batch: 7/60	loss: 0.286	loss_act:0.286
Batch: 10/60	loss: 0.233	loss_act:0.233
Batch: 13/60	loss: 0.249	loss_act:0.249
Batch: 16/60	loss: 0.224	loss_act:0.224
Batch: 19/60	loss: 0.212	loss_act:0.212
Batch: 22/60	loss: 0.244	loss_act:0.244
Batch: 25/60	loss: 0.225	loss_act:0.225
Batch: 28/60	loss: 0.259	loss_act:0.259
Batch: 31/60	loss: 0.222	loss_act:0.222
Batch: 34/60	loss: 0.295	loss_act:0.295
Batch: 37/60	loss: 0.244	loss_act:0.244
Batch: 40/60	loss: 0.259	loss_act:0.259
Batch: 43/60	loss: 0.178	loss_act:0.178
Batch: 46/60	loss: 0.225	loss_act:0.225
Batch: 49/60	loss: 0.227	loss_act:0.227
Batch: 52/60	loss: 0.198	loss_act:0.198
Batch: 55/60	loss: 0.223	loss_act:0.223
Batch: 58/60	loss: 0.243	loss_act:0.243
Batch: 60/60	loss: 0.159	loss_act:0.159
Epoch 22	Train Loss: 0.240	Val Acc: 0.889	Test Acc: 0.905
Best Epoch: 22	Best Epoch Val Acc: 0.889	Best Epoch Test Acc: 0.905, Best Test Acc: 0.907

********************Epoch: 23********************
Batch: 1/60	loss: 0.216	loss_act:0.216
Batch: 4/60	loss: 0.275	loss_act:0.275
Batch: 7/60	loss: 0.209	loss_act:0.209
Batch: 10/60	loss: 0.234	loss_act:0.234
Batch: 13/60	loss: 0.188	loss_act:0.188
Batch: 16/60	loss: 0.208	loss_act:0.208
Batch: 19/60	loss: 0.240	loss_act:0.240
Batch: 22/60	loss: 0.249	loss_act:0.249
Batch: 25/60	loss: 0.230	loss_act:0.230
Batch: 28/60	loss: 0.179	loss_act:0.179
Batch: 31/60	loss: 0.231	loss_act:0.231
Batch: 34/60	loss: 0.237	loss_act:0.237
Batch: 37/60	loss: 0.251	loss_act:0.251
Batch: 40/60	loss: 0.259	loss_act:0.259
Batch: 43/60	loss: 0.212	loss_act:0.212
Batch: 46/60	loss: 0.260	loss_act:0.260
Batch: 49/60	loss: 0.165	loss_act:0.165
Batch: 52/60	loss: 0.244	loss_act:0.244
Batch: 55/60	loss: 0.288	loss_act:0.288
Batch: 58/60	loss: 0.212	loss_act:0.212
Batch: 60/60	loss: 0.216	loss_act:0.216
Epoch 23	Train Loss: 0.239	Val Acc: 0.888	Test Acc: 0.906
Best Epoch: 22	Best Epoch Val Acc: 0.889	Best Epoch Test Acc: 0.905, Best Test Acc: 0.907

********************Epoch: 24********************
Batch: 1/60	loss: 0.250	loss_act:0.250
Batch: 4/60	loss: 0.222	loss_act:0.222
Batch: 7/60	loss: 0.209	loss_act:0.209
Batch: 10/60	loss: 0.208	loss_act:0.208
Batch: 13/60	loss: 0.202	loss_act:0.202
Batch: 16/60	loss: 0.208	loss_act:0.208
Batch: 19/60	loss: 0.248	loss_act:0.248
Batch: 22/60	loss: 0.226	loss_act:0.226
Batch: 25/60	loss: 0.206	loss_act:0.206
Batch: 28/60	loss: 0.261	loss_act:0.261
Batch: 31/60	loss: 0.243	loss_act:0.243
Batch: 34/60	loss: 0.203	loss_act:0.203
Batch: 37/60	loss: 0.255	loss_act:0.255
Batch: 40/60	loss: 0.205	loss_act:0.205
Batch: 43/60	loss: 0.215	loss_act:0.215
Batch: 46/60	loss: 0.211	loss_act:0.211
Batch: 49/60	loss: 0.270	loss_act:0.270
Batch: 52/60	loss: 0.242	loss_act:0.242
Batch: 55/60	loss: 0.213	loss_act:0.213
Batch: 58/60	loss: 0.244	loss_act:0.244
Batch: 60/60	loss: 0.239	loss_act:0.239
Epoch 24	Train Loss: 0.236	Val Acc: 0.890	Test Acc: 0.907
Best Epoch: 24	Best Epoch Val Acc: 0.890	Best Epoch Test Acc: 0.907, Best Test Acc: 0.907

********************Epoch: 25********************
Batch: 1/60	loss: 0.293	loss_act:0.293
Batch: 4/60	loss: 0.265	loss_act:0.265
Batch: 7/60	loss: 0.246	loss_act:0.246
Batch: 10/60	loss: 0.216	loss_act:0.216
Batch: 13/60	loss: 0.193	loss_act:0.193
Batch: 16/60	loss: 0.278	loss_act:0.278
Batch: 19/60	loss: 0.257	loss_act:0.257
Batch: 22/60	loss: 0.234	loss_act:0.234
Batch: 25/60	loss: 0.207	loss_act:0.207
Batch: 28/60	loss: 0.274	loss_act:0.274
Batch: 31/60	loss: 0.212	loss_act:0.212
Batch: 34/60	loss: 0.250	loss_act:0.250
Batch: 37/60	loss: 0.265	loss_act:0.265
Batch: 40/60	loss: 0.242	loss_act:0.242
Batch: 43/60	loss: 0.235	loss_act:0.235
Batch: 46/60	loss: 0.248	loss_act:0.248
Batch: 49/60	loss: 0.283	loss_act:0.283
Batch: 52/60	loss: 0.189	loss_act:0.189
Batch: 55/60	loss: 0.263	loss_act:0.263
Batch: 58/60	loss: 0.239	loss_act:0.239
Batch: 60/60	loss: 0.346	loss_act:0.346
Epoch 25	Train Loss: 0.239	Val Acc: 0.889	Test Acc: 0.907
Best Epoch: 24	Best Epoch Val Acc: 0.890	Best Epoch Test Acc: 0.907, Best Test Acc: 0.907

********************Epoch: 26********************
Batch: 1/60	loss: 0.207	loss_act:0.207
Batch: 4/60	loss: 0.230	loss_act:0.230
Batch: 7/60	loss: 0.254	loss_act:0.254
Batch: 10/60	loss: 0.243	loss_act:0.243
Batch: 13/60	loss: 0.242	loss_act:0.242
Batch: 16/60	loss: 0.227	loss_act:0.227
Batch: 19/60	loss: 0.252	loss_act:0.252
Batch: 22/60	loss: 0.221	loss_act:0.221
Batch: 25/60	loss: 0.241	loss_act:0.241
Batch: 28/60	loss: 0.214	loss_act:0.214
Batch: 31/60	loss: 0.226	loss_act:0.226
Batch: 34/60	loss: 0.245	loss_act:0.245
Batch: 37/60	loss: 0.206	loss_act:0.206
Batch: 40/60	loss: 0.249	loss_act:0.249
Batch: 43/60	loss: 0.222	loss_act:0.222
Batch: 46/60	loss: 0.232	loss_act:0.232
Batch: 49/60	loss: 0.232	loss_act:0.232
Batch: 52/60	loss: 0.226	loss_act:0.226
Batch: 55/60	loss: 0.269	loss_act:0.269
Batch: 58/60	loss: 0.283	loss_act:0.283
Batch: 60/60	loss: 0.282	loss_act:0.282
Epoch 26	Train Loss: 0.234	Val Acc: 0.889	Test Acc: 0.908
Best Epoch: 24	Best Epoch Val Acc: 0.890	Best Epoch Test Acc: 0.907, Best Test Acc: 0.908

********************Epoch: 27********************
Batch: 1/60	loss: 0.240	loss_act:0.240
Batch: 4/60	loss: 0.161	loss_act:0.161
Batch: 7/60	loss: 0.213	loss_act:0.213
Batch: 10/60	loss: 0.263	loss_act:0.263
Batch: 13/60	loss: 0.196	loss_act:0.196
Batch: 16/60	loss: 0.217	loss_act:0.217
Batch: 19/60	loss: 0.256	loss_act:0.256
Batch: 22/60	loss: 0.269	loss_act:0.269
Batch: 25/60	loss: 0.240	loss_act:0.240
Batch: 28/60	loss: 0.226	loss_act:0.226
Batch: 31/60	loss: 0.269	loss_act:0.269
Batch: 34/60	loss: 0.263	loss_act:0.263
Batch: 37/60	loss: 0.283	loss_act:0.283
Batch: 40/60	loss: 0.251	loss_act:0.251
Batch: 43/60	loss: 0.235	loss_act:0.235
Batch: 46/60	loss: 0.239	loss_act:0.239
Batch: 49/60	loss: 0.236	loss_act:0.236
Batch: 52/60	loss: 0.215	loss_act:0.215
Batch: 55/60	loss: 0.227	loss_act:0.227
Batch: 58/60	loss: 0.251	loss_act:0.251
Batch: 60/60	loss: 0.173	loss_act:0.173
Epoch 27	Train Loss: 0.236	Val Acc: 0.888	Test Acc: 0.907
Best Epoch: 24	Best Epoch Val Acc: 0.890	Best Epoch Test Acc: 0.907, Best Test Acc: 0.908

********************Epoch: 28********************
Batch: 1/60	loss: 0.243	loss_act:0.243
Batch: 4/60	loss: 0.247	loss_act:0.247
Batch: 7/60	loss: 0.168	loss_act:0.168
Batch: 10/60	loss: 0.192	loss_act:0.192
Batch: 13/60	loss: 0.205	loss_act:0.205
Batch: 16/60	loss: 0.259	loss_act:0.259
Batch: 19/60	loss: 0.246	loss_act:0.246
Batch: 22/60	loss: 0.248	loss_act:0.248
Batch: 25/60	loss: 0.219	loss_act:0.219
Batch: 28/60	loss: 0.226	loss_act:0.226
Batch: 31/60	loss: 0.220	loss_act:0.220
Batch: 34/60	loss: 0.190	loss_act:0.190
Batch: 37/60	loss: 0.220	loss_act:0.220
Batch: 40/60	loss: 0.233	loss_act:0.233
Batch: 43/60	loss: 0.254	loss_act:0.254
Batch: 46/60	loss: 0.242	loss_act:0.242
Batch: 49/60	loss: 0.224	loss_act:0.224
Batch: 52/60	loss: 0.240	loss_act:0.240
Batch: 55/60	loss: 0.188	loss_act:0.188
Batch: 58/60	loss: 0.227	loss_act:0.227
Batch: 60/60	loss: 0.225	loss_act:0.225
Epoch 28	Train Loss: 0.233	Val Acc: 0.889	Test Acc: 0.908
Best Epoch: 24	Best Epoch Val Acc: 0.890	Best Epoch Test Acc: 0.907, Best Test Acc: 0.908

********************Epoch: 29********************
Batch: 1/60	loss: 0.256	loss_act:0.256
Batch: 4/60	loss: 0.252	loss_act:0.252
Batch: 7/60	loss: 0.281	loss_act:0.281
Batch: 10/60	loss: 0.251	loss_act:0.251
Batch: 13/60	loss: 0.236	loss_act:0.236
Batch: 16/60	loss: 0.190	loss_act:0.190
Batch: 19/60	loss: 0.188	loss_act:0.188
Batch: 22/60	loss: 0.262	loss_act:0.262
Batch: 25/60	loss: 0.243	loss_act:0.243
Batch: 28/60	loss: 0.206	loss_act:0.206
Batch: 31/60	loss: 0.234	loss_act:0.234
Batch: 34/60	loss: 0.262	loss_act:0.262
Batch: 37/60	loss: 0.263	loss_act:0.263
Batch: 40/60	loss: 0.200	loss_act:0.200
Batch: 43/60	loss: 0.234	loss_act:0.234
Batch: 46/60	loss: 0.169	loss_act:0.169
Batch: 49/60	loss: 0.202	loss_act:0.202
Batch: 52/60	loss: 0.240	loss_act:0.240
Batch: 55/60	loss: 0.250	loss_act:0.250
Batch: 58/60	loss: 0.188	loss_act:0.188
Batch: 60/60	loss: 0.201	loss_act:0.201
Epoch 29	Train Loss: 0.231	Val Acc: 0.883	Test Acc: 0.902
Best Epoch: 24	Best Epoch Val Acc: 0.890	Best Epoch Test Acc: 0.907, Best Test Acc: 0.908

********************Epoch: 30********************
Batch: 1/60	loss: 0.214	loss_act:0.214
Batch: 4/60	loss: 0.253	loss_act:0.253
Batch: 7/60	loss: 0.210	loss_act:0.210
Batch: 10/60	loss: 0.217	loss_act:0.217
Batch: 13/60	loss: 0.249	loss_act:0.249
Batch: 16/60	loss: 0.217	loss_act:0.217
Batch: 19/60	loss: 0.321	loss_act:0.321
Batch: 22/60	loss: 0.232	loss_act:0.232
Batch: 25/60	loss: 0.176	loss_act:0.176
Batch: 28/60	loss: 0.245	loss_act:0.245
Batch: 31/60	loss: 0.255	loss_act:0.255
Batch: 34/60	loss: 0.244	loss_act:0.244
Batch: 37/60	loss: 0.194	loss_act:0.194
Batch: 40/60	loss: 0.241	loss_act:0.241
Batch: 43/60	loss: 0.252	loss_act:0.252
Batch: 46/60	loss: 0.253	loss_act:0.253
Batch: 49/60	loss: 0.221	loss_act:0.221
Batch: 52/60	loss: 0.165	loss_act:0.165
Batch: 55/60	loss: 0.248	loss_act:0.248
Batch: 58/60	loss: 0.190	loss_act:0.190
Batch: 60/60	loss: 0.248	loss_act:0.248
Epoch 30	Train Loss: 0.232	Val Acc: 0.886	Test Acc: 0.905
Best Epoch: 24	Best Epoch Val Acc: 0.890	Best Epoch Test Acc: 0.907, Best Test Acc: 0.908

********************Epoch: 31********************
Batch: 1/60	loss: 0.207	loss_act:0.207
Batch: 4/60	loss: 0.287	loss_act:0.287
Batch: 7/60	loss: 0.231	loss_act:0.231
Batch: 10/60	loss: 0.223	loss_act:0.223
Batch: 13/60	loss: 0.229	loss_act:0.229
Batch: 16/60	loss: 0.242	loss_act:0.242
Batch: 19/60	loss: 0.211	loss_act:0.211
Batch: 22/60	loss: 0.225	loss_act:0.225
Batch: 25/60	loss: 0.273	loss_act:0.273
Batch: 28/60	loss: 0.221	loss_act:0.221
Batch: 31/60	loss: 0.294	loss_act:0.294
Batch: 34/60	loss: 0.223	loss_act:0.223
Batch: 37/60	loss: 0.286	loss_act:0.286
Batch: 40/60	loss: 0.235	loss_act:0.235
Batch: 43/60	loss: 0.265	loss_act:0.265
Batch: 46/60	loss: 0.191	loss_act:0.191
Batch: 49/60	loss: 0.207	loss_act:0.207
Batch: 52/60	loss: 0.275	loss_act:0.275
Batch: 55/60	loss: 0.233	loss_act:0.233
Batch: 58/60	loss: 0.201	loss_act:0.201
Batch: 60/60	loss: 0.275	loss_act:0.275
Epoch 31	Train Loss: 0.230	Val Acc: 0.888	Test Acc: 0.908
Best Epoch: 24	Best Epoch Val Acc: 0.890	Best Epoch Test Acc: 0.907, Best Test Acc: 0.908

********************Epoch: 32********************
Batch: 1/60	loss: 0.196	loss_act:0.196
Batch: 4/60	loss: 0.215	loss_act:0.215
Batch: 7/60	loss: 0.222	loss_act:0.222
Batch: 10/60	loss: 0.238	loss_act:0.238
Batch: 13/60	loss: 0.245	loss_act:0.245
Batch: 16/60	loss: 0.204	loss_act:0.204
Batch: 19/60	loss: 0.203	loss_act:0.203
Batch: 22/60	loss: 0.220	loss_act:0.220
Batch: 25/60	loss: 0.264	loss_act:0.264
Batch: 28/60	loss: 0.226	loss_act:0.226
Batch: 31/60	loss: 0.178	loss_act:0.178
Batch: 34/60	loss: 0.263	loss_act:0.263
Batch: 37/60	loss: 0.223	loss_act:0.223
Batch: 40/60	loss: 0.207	loss_act:0.207
Batch: 43/60	loss: 0.219	loss_act:0.219
Batch: 46/60	loss: 0.282	loss_act:0.282
Batch: 49/60	loss: 0.199	loss_act:0.199
Batch: 52/60	loss: 0.234	loss_act:0.234
Batch: 55/60	loss: 0.280	loss_act:0.280
Batch: 58/60	loss: 0.243	loss_act:0.243
Batch: 60/60	loss: 0.228	loss_act:0.228
Epoch 32	Train Loss: 0.228	Val Acc: 0.889	Test Acc: 0.907
Best Epoch: 24	Best Epoch Val Acc: 0.890	Best Epoch Test Acc: 0.907, Best Test Acc: 0.908

********************Epoch: 33********************
Batch: 1/60	loss: 0.230	loss_act:0.230
Batch: 4/60	loss: 0.231	loss_act:0.231
Batch: 7/60	loss: 0.208	loss_act:0.208
Batch: 10/60	loss: 0.243	loss_act:0.243
Batch: 13/60	loss: 0.284	loss_act:0.284
Batch: 16/60	loss: 0.213	loss_act:0.213
Batch: 19/60	loss: 0.203	loss_act:0.203
Batch: 22/60	loss: 0.275	loss_act:0.275
Batch: 25/60	loss: 0.235	loss_act:0.235
Batch: 28/60	loss: 0.245	loss_act:0.245
Batch: 31/60	loss: 0.252	loss_act:0.252
Batch: 34/60	loss: 0.199	loss_act:0.199
Batch: 37/60	loss: 0.197	loss_act:0.197
Batch: 40/60	loss: 0.153	loss_act:0.153
Batch: 43/60	loss: 0.234	loss_act:0.234
Batch: 46/60	loss: 0.264	loss_act:0.264
Batch: 49/60	loss: 0.244	loss_act:0.244
Batch: 52/60	loss: 0.282	loss_act:0.282
Batch: 55/60	loss: 0.253	loss_act:0.253
Batch: 58/60	loss: 0.207	loss_act:0.207
Batch: 60/60	loss: 0.247	loss_act:0.247
Epoch 33	Train Loss: 0.227	Val Acc: 0.887	Test Acc: 0.906
Best Epoch: 24	Best Epoch Val Acc: 0.890	Best Epoch Test Acc: 0.907, Best Test Acc: 0.908

********************Epoch: 34********************
Batch: 1/60	loss: 0.224	loss_act:0.224
Batch: 4/60	loss: 0.235	loss_act:0.235
Batch: 7/60	loss: 0.225	loss_act:0.225
Batch: 10/60	loss: 0.188	loss_act:0.188
Batch: 13/60	loss: 0.229	loss_act:0.229
Batch: 16/60	loss: 0.293	loss_act:0.293
Batch: 19/60	loss: 0.237	loss_act:0.237
Batch: 22/60	loss: 0.253	loss_act:0.253
Batch: 25/60	loss: 0.214	loss_act:0.214
Batch: 28/60	loss: 0.214	loss_act:0.214
Batch: 31/60	loss: 0.178	loss_act:0.178
Batch: 34/60	loss: 0.200	loss_act:0.200
Batch: 37/60	loss: 0.227	loss_act:0.227
Batch: 40/60	loss: 0.208	loss_act:0.208
Batch: 43/60	loss: 0.273	loss_act:0.273
Batch: 46/60	loss: 0.204	loss_act:0.204
Batch: 49/60	loss: 0.209	loss_act:0.209
Batch: 52/60	loss: 0.196	loss_act:0.196
Batch: 55/60	loss: 0.157	loss_act:0.157
Batch: 58/60	loss: 0.196	loss_act:0.196
Batch: 60/60	loss: 0.240	loss_act:0.240
Epoch 34	Train Loss: 0.223	Val Acc: 0.887	Test Acc: 0.906
Best Epoch: 24	Best Epoch Val Acc: 0.890	Best Epoch Test Acc: 0.907, Best Test Acc: 0.908

Saving the best checkpoint....
Test Acc: 0.907
python -u engine.py --corpus=mrda --mode=train --gpu=0,1 --batch_size=4 --batch_size_val=2 --epochs=100 --lr=0.0001 --nlayer=1 --chunk_size=350 --dropout=0.5 --nfinetune=1 --speaker_info=none --topic_info=none --nclass=5 --emb_batch=256
